상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
21208762,부부치과,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911059000,산수1동,2911011000,산수동,2.91E+18,1,대지,540,17,광주광역시 동구 산수동 540-17,2.91E+11,광주광역시 동구 필문대로,174,,2.91E+24,,광주광역시 동구 필문대로 174,501090,61406,,,,126.9315367,35.15523512
12588401,바른의원,,S,의료,S01,병원,S01B99,기타병원,,,29,광주광역시,29110,동구,2911059000,산수1동,2911011000,산수동,2.91E+18,1,대지,542,1,광주광역시 동구 산수동 542-1,2.91E+11,광주광역시 동구 필문대로,124,,2.91E+24,,광주광역시 동구 필문대로 124,501820,61406,,1,,126.930591,35.15957148
11819341,대원약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911059000,산수1동,2911011000,산수동,2.91E+18,1,대지,542,61,광주광역시 동구 산수동 542-61,2.91E+11,광주광역시 동구 필문대로,128,,2.91E+24,,광주광역시 동구 필문대로 128,501090,61406,1,1,,126.9306933,35.15930197
24917479,복음약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911059000,산수1동,2911011000,산수동,2.91E+18,1,대지,543,20,광주광역시 동구 산수동 543-20,2.91E+11,광주광역시 동구 필문대로,122,,2.91E+24,,광주광역시 동구 필문대로 122,501090,61405,,,,126.9306215,35.15975203
15719017,심홍섭이비인후과의원,,S,의료,S01,병원,S01B14,이비인후과의원,Q86201,일반 의원,29,광주광역시,29110,동구,2911059000,산수1동,2911011000,산수동,2.91E+18,1,대지,543,20,광주광역시 동구 산수동 543-20,2.91E+11,광주광역시 동구 필문대로,122,,2.91E+24,,광주광역시 동구 필문대로 122,501820,61405,,,,126.9306215,35.15975203
21285179,세원당한약방,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911059000,산수1동,2911011000,산수동,2.91E+18,1,대지,547,41,광주광역시 동구 산수동 547-41,2.91E+11,광주광역시 동구 무등로415번길,10,,2.91E+24,,광주광역시 동구 무등로415번길 10,501090,61406,,,,126.92862,35.15921154
24888746,산수한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911059000,산수1동,2911011000,산수동,2.91E+18,1,대지,553,32,광주광역시 동구 산수동 553-32,2.91E+11,광주광역시 동구 무등로,472,1,2.91E+24,,광주광역시 동구 무등로 472-1,501090,61418,,,,126.9314426,35.15488274
21285933,김치과의원,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911059000,산수1동,2911011000,산수동,2.91E+18,1,대지,555,1,광주광역시 동구 산수동 555-1,2.91E+11,광주광역시 동구 경양로,388,,2.91E+24,,광주광역시 동구 경양로 388,501819,61433,,1,,126.9314692,35.15452242
12263411,중산한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911059000,산수1동,2911011000,산수동,2.91E+18,1,대지,556,1,광주광역시 동구 산수동 556-1,2.91E+11,광주광역시 동구 필문대로,192,,2.91E+24,,광주광역시 동구 필문대로 192,501819,61433,,1,6,126.9311626,35.15362734
15712101,아이피치과가공소,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911059000,산수1동,2911011000,산수동,2.91E+18,1,대지,557,21,광주광역시 동구 산수동 557-21,2.91E+11,광주광역시 동구 필문대로192번길,6,1,2.91E+24,,광주광역시 동구 필문대로192번길 6-1,501820,61433,,2,,126.93061,35.15391992
21226314,광주아동발달심리지원센터,,S,의료,S03,유사의료업,S03B07,언어치료,Q86902,유사 의료업,29,광주광역시,29110,동구,2911059000,산수1동,2911011000,산수동,2.91E+18,1,대지,557,23,광주광역시 동구 산수동 557-23,2.91E+11,광주광역시 동구 경양로,370,2,2.91E+24,,광주광역시 동구 경양로 370-2,501090,61433,,,,126.9295993,35.15400114
24148511,신화약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911060000,산수2동,2911011000,산수동,2.91E+18,1,대지,568,1,광주광역시 동구 산수동 568-1,2.91E+11,광주광역시 동구 밤실로,147,,2.91E+24,두암타운,광주광역시 동구 밤실로 147,501752,61408,107,,801,126.9349931,35.16119671
24043181,심홍섭이비인후과의원,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911060000,산수2동,2911011000,산수동,2.91E+18,1,대지,568,1,광주광역시 동구 산수동 568-1,2.91E+11,광주광역시 동구 밤실로,147,,2.91E+24,두암타운,광주광역시 동구 밤실로 147,501752,61408,115,,601,126.9349931,35.16119671
24136188,순천당한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911060000,산수2동,2911011000,산수동,2.91E+18,1,대지,568,1,광주광역시 동구 산수동 568-1,2.91E+11,광주광역시 동구 밤실로,147,,2.91E+24,두암타운,광주광역시 동구 밤실로 147,501752,61408,108,,1404,126.9349931,35.16119671
26054990,김성훈한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911060000,산수2동,2911011000,산수동,2.91E+18,1,대지,568,1,광주광역시 동구 산수동 568-1,2.91E+11,광주광역시 동구 밤실로,147,,2.91E+24,두암타운,광주광역시 동구 밤실로 147,501752,61408,,2,,126.9349931,35.16119671
28456640,동경U치과,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911060000,산수2동,2911011000,산수동,2.91E+18,1,대지,678,,광주광역시 동구 산수동 678,2.91E+11,광주광역시 동구 갈마로,54,,2.92E+24,,광주광역시 동구 갈마로 54,501823,61409,,3,,126.9364042,35.16156966
27688936,오내과,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911060000,산수2동,2911011000,산수동,2.91E+18,1,대지,680,,광주광역시 동구 산수동 680,2.91E+11,광주광역시 동구 갈마로,50,,2.92E+24,,광주광역시 동구 갈마로 50,501090,61409,,2,,126.9359983,35.16155708
27695908,강한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911060000,산수2동,2911011000,산수동,2.91E+18,1,대지,681,,광주광역시 동구 산수동 681,2.91E+11,광주광역시 동구 갈마로,48,,2.92E+24,,광주광역시 동구 갈마로 48,501090,61409,,,,126.9358118,35.16154643
26170993,박미순피부과의원,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911060000,산수2동,2911011000,산수동,2.91E+18,1,대지,682,,광주광역시 동구 산수동 682,2.91E+11,광주광역시 동구 갈마로,46,,2.92E+24,,광주광역시 동구 갈마로 46,501090,61409,2,2,,126.9355154,35.16155284
27703585,준이비인후과,,S,의료,S01,병원,S01B14,이비인후과의원,Q86201,일반 의원,29,광주광역시,29110,동구,2911060000,산수2동,2911011000,산수동,2.91E+18,1,대지,682,,광주광역시 동구 산수동 682,2.91E+11,광주광역시 동구 갈마로,46,,2.92E+24,,광주광역시 동구 갈마로 46,501090,61409,,2,,126.9355154,35.16155284
16250989,제인한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911060000,산수2동,2911011000,산수동,2.91E+18,1,대지,682,,광주광역시 동구 산수동 682,2.91E+11,광주광역시 동구 갈마로,46,,2.92E+24,,광주광역시 동구 갈마로 46,501823,61409,,2,,126.9355154,35.16155284
16252175,두암한방병원,,S,의료,S01,병원,S01B05,한방병원,Q86104,한방 병원,29,광주광역시,29110,동구,2911060000,산수2동,2911011000,산수동,2.91E+18,1,대지,682,,광주광역시 동구 산수동 682,2.91E+11,광주광역시 동구 갈마로,46,,2.92E+24,,광주광역시 동구 갈마로 46,501823,61409,,5,,126.9355154,35.16155284
24071490,도원약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911065500,서남동,2911011800,서석동,2.91E+18,1,대지,1,2,광주광역시 동구 서석동 1-2,2.91E+11,광주광역시 동구 필문대로,283,,2.91E+24,,광주광역시 동구 필문대로 283,501824,61449,,,,126.9273006,35.14600349
21259470,동강원한약방,,S,의료,S02,약국/한약방,S02A02,한약방,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911065500,서남동,2911011800,서석동,2.91E+18,1,대지,30,3,광주광역시 동구 서석동 30-3,2.91E+11,광주광역시 동구 서남로,9,,2.91E+24,,광주광역시 동구 서남로 9,501824,61466,,1,,126.923238,35.14533648
24657129,오성치과의원,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911065500,서남동,2911011800,서석동,2.91E+18,1,대지,31,9,광주광역시 동구 서석동 31-9,2.91E+11,광주광역시 동구 제봉로82번길,16,,2.91E+24,KT광주정보통신센터,광주광역시 동구 제봉로82번길 16,501720,61466,,3,,126.9236189,35.14641252
21176967,이정남신경과의원,,S,의료,S01,병원,S01B99,기타병원,,,29,광주광역시,29110,동구,2911065500,서남동,2911011800,서석동,2.91E+18,1,대지,33,3,광주광역시 동구 서석동 33-3,2.91E+11,광주광역시 동구 서남로,2,,2.91E+24,,광주광역시 동구 서남로 2,501824,61468,,1,,126.9221281,35.14545281
24269566,대한소아치과학회,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911065500,서남동,2911011800,서석동,2.91E+18,1,대지,375,,광주광역시 동구 서석동 375,2.91E+11,광주광역시 동구 필문대로,309,,2.91E+24,조선대학교,광주광역시 동구 필문대로 309,501759,61452,,,,126.9343901,35.14599393
23963926,스마일치과,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911065500,서남동,2911011800,서석동,2.91E+18,1,대지,421,,광주광역시 동구 서석동 421,2.91E+11,광주광역시 동구 필문대로,303,,2.91E+24,조선대학교부속치과병원,광주광역시 동구 필문대로 303,501825,61452,,,,126.9275617,35.14450949
21227008,조선대학치과병원,,S,의료,S01,병원,S01B03,치과병원,Q86103,치과 병원,29,광주광역시,29110,동구,2911065500,서남동,2911011800,서석동,2.91E+18,1,대지,421,,광주광역시 동구 서석동 421,2.91E+11,광주광역시 동구 필문대로,303,,2.91E+24,조선대학교부속치과병원,광주광역시 동구 필문대로 303,501825,61452,,,,126.9275617,35.14450949
21353698,고려수지침광주지사,광주지사,S,의료,S03,유사의료업,S03B03,침구원,Q86902,유사 의료업,29,광주광역시,29110,동구,2911065500,서남동,2911011800,서석동,2.91E+18,1,대지,91,13,광주광역시 동구 서석동 91-13,2.91E+11,광주광역시 동구 제봉로,75,,2.91E+24,,광주광역시 동구 제봉로 75,501824,61486,,2,,126.9215813,35.14530372
26045934,그린허브앤팜,,S,의료,S02,약국/한약방,S02A02,한약방,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911073000,지원1동,2911011900,소태동,2.91E+18,1,대지,512,20,광주광역시 동구 소태동 512-20,2.91E+11,광주광역시 동구 학소로76번길,9,,2.91E+24,,광주광역시 동구 학소로76번길 9,501828,61496,,2,,126.9350771,35.1269535
23146222,광주제일약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911073000,지원1동,2911011900,소태동,2.91E+18,1,대지,526,15,광주광역시 동구 소태동 526-15,2.91E+11,광주광역시 동구 남문로,642,,2.91E+24,,광주광역시 동구 남문로 642,501829,61498,,,1,126.9307931,35.12817774
15578649,동서한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911073000,지원1동,2911011900,소태동,2.91E+18,1,대지,585,23,광주광역시 동구 소태동 585-23,2.91E+11,광주광역시 동구 남문로,637,,2.91E+24,,광주광역시 동구 남문로 637,501828,61499,,3,,126.930449,35.12764288
24230181,푸른치과,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911073000,지원1동,2911011900,소태동,2.91E+18,1,대지,599,2,광주광역시 동구 소태동 599-2,2.91E+11,광주광역시 동구 남문로,618,,2.91E+24,,광주광역시 동구 남문로 618,501828,61500,,,,126.9316759,35.12611231
21686720,퍼스트의원,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911074000,지원2동,2911011900,소태동,2.91E+18,1,대지,651,3,광주광역시 동구 소태동 651-3,2.91E+11,광주광역시 동구 지원로,2,,2.91E+24,,광주광역시 동구 지원로 2,501827,61502,,,,126.9326751,35.12352509
26161583,무등산약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911073000,지원1동,2911011900,소태동,2.91E+18,1,대지,652,12,광주광역시 동구 소태동 652-12,2.91E+11,광주광역시 동구 지원로,1,,2.91E+24,,광주광역시 동구 지원로 1,501827,61500,,,,126.932705,35.12375972
21201257,남흥당한약방,,S,의료,S02,약국/한약방,S02A02,한약방,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911073000,지원1동,2911011900,소태동,2.91E+18,1,대지,653,4,광주광역시 동구 소태동 653-4,2.91E+11,광주광역시 동구 남문로,592,,2.91E+24,,광주광역시 동구 남문로 592,501827,61500,,,,126.9325053,35.12392923
12587597,모란한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911073000,지원1동,2911011900,소태동,2.91E+18,1,대지,655,4,광주광역시 동구 소태동 655-4,2.91E+11,광주광역시 동구 남문로,596,1,2.91E+24,소태동우편취급소,광주광역시 동구 남문로 596-1,501827,61500,,2,,126.9323464,35.12433345
27710119,고려한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911074000,지원2동,2911011900,소태동,2.91E+18,1,대지,675,1,광주광역시 동구 소태동 675-1,2.91E+11,광주광역시 동구 남문로,568,,2.91E+24,,광주광역시 동구 남문로 568,501827,61502,,,,126.9332446,35.12191661
12589189,엔젤치과의원,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911074000,지원2동,2911011900,소태동,2.91E+18,1,대지,675,1,광주광역시 동구 소태동 675-1,2.91E+11,광주광역시 동구 남문로,568,,2.91E+24,,광주광역시 동구 남문로 568,501827,61502,,2,,126.9332446,35.12191661
24285020,고려한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911074000,지원2동,2911011900,소태동,2.91E+18,1,대지,686,,광주광역시 동구 소태동 686,2.91E+11,광주광역시 동구 남문로,564,,2.91E+24,,광주광역시 동구 남문로 564,501829,61503,,,,126.9334588,35.12147681
13627303,대성온누리약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911074000,지원2동,2911011900,소태동,2.91E+18,1,대지,687,5,광주광역시 동구 소태동 687-5,2.91E+11,광주광역시 동구 남문로,562,,2.91E+24,,광주광역시 동구 남문로 562,501829,61503,,,,126.9335166,35.12125197
24603691,경진약품,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911073000,지원1동,2911011900,소태동,2.91E+18,1,대지,722,60,광주광역시 동구 소태동 722-60,2.91E+11,광주광역시 동구 의재로,88,,2.91E+24,,광주광역시 동구 의재로 88,501828,61496,,2,,126.9370541,35.13185642
24287987,태광약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911073000,지원1동,2911011900,소태동,2.91E+18,1,대지,727,9,광주광역시 동구 소태동 727-9,2.91E+11,광주광역시 동구 의재로88번길,14,1,2.91E+24,,광주광역시 동구 의재로88번길 14-1,501828,61496,,,,126.9375905,35.13110395
25169405,동아치과의원,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911074000,지원2동,2911011900,소태동,2.91E+18,1,대지,850,10,광주광역시 동구 소태동 850-10,2.91E+11,광주광역시 동구 남문로,558,,2.91E+24,,광주광역시 동구 남문로 558,501828,61503,,1,,126.9337499,35.12102867
21357140,광주응급환자이송단,,S,의료,S03,유사의료업,S03B01,응급구조대,Q86901,앰뷸런스 서비스업,29,광주광역시,29110,동구,2911073000,지원1동,2911011900,소태동,2.91E+18,1,대지,855,2,광주광역시 동구 소태동 855-2,2.91E+11,광주광역시 동구 남문로,643,,2.91E+24,,광주광역시 동구 남문로 643,501828,61499,,,,126.9302468,35.12800165
21279572,미화약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911052500,충장동,2911010400,수기동,2.91E+18,1,대지,61,2,광주광역시 동구 수기동 61-2,2.91E+11,광주광역시 동구 구성로152번길,14,,2.91E+24,,광주광역시 동구 구성로152번길 14,501100,61479,,1,,126.9118055,35.14926357
26170464,미화약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911052500,충장동,2911010400,수기동,2.91E+18,1,대지,68,1,광주광역시 동구 수기동 68-1,2.91E+11,광주광역시 동구 천변우로,361,21,2.91E+24,,광주광역시 동구 천변우로 361-21,501100,61479,,1,,126.9114754,35.14933271
24717520,우리약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911074000,지원2동,2911012600,용산동,2.91E+18,1,대지,259,8,광주광역시 동구 용산동 259-8,2.91E+11,광주광역시 동구 화산로,347,,2.91E+24,,광주광역시 동구 화산로 347,501832,61507,,,,126.9315595,35.11990066
21170008,정신의료,,S,의료,S01,병원,S01B99,기타병원,,,29,광주광역시,29110,동구,2911074000,지원2동,2911012600,용산동,2.91E+18,1,대지,436,,광주광역시 동구 용산동 436,2.91E+11,광주광역시 동구 화산로,225,,2.91E+24,기독정신병원,광주광역시 동구 화산로 225,501831,61510,,1,,126.9203891,35.11673694
28512313,기독정신건강병원,,S,의료,S01,병원,S01B02,일반병원,Q86102,일반 병원,29,광주광역시,29110,동구,2911074000,지원2동,2911012600,용산동,2.91E+18,1,대지,436,,광주광역시 동구 용산동 436,2.91E+11,광주광역시 동구 화산로,225,,2.91E+24,기독정신병원,광주광역시 동구 화산로 225,501831,61510,,1,,126.9203891,35.11673694
21176612,서울연합의원,,S,의료,S01,병원,S01B99,기타병원,,,29,광주광역시,29110,동구,2911074000,지원2동,2911012600,용산동,2.91E+18,1,대지,636,20,광주광역시 동구 용산동 636-20,2.91E+11,광주광역시 동구 화산로,355,,2.91E+24,주영빌딩,광주광역시 동구 화산로 355,501831,61504,,,,126.9325429,35.12020679
21176611,메디칼이송단,,S,의료,S03,유사의료업,S03B01,응급구조대,Q86901,앰뷸런스 서비스업,29,광주광역시,29110,동구,2911074000,지원2동,2911012600,용산동,2.91E+18,1,대지,636,25,광주광역시 동구 용산동 636-25,2.91E+11,광주광역시 동구 화산로351번길,4,,2.91E+24,,광주광역시 동구 화산로351번길 4,501831,61504,,1,,126.9322783,35.12030361
21388570,청심알콜치매정신병원,,S,의료,S01,병원,S01B99,기타병원,,,29,광주광역시,29110,동구,2911071000,학운동,2911012100,운림동,2.91E+18,1,대지,700,,광주광역시 동구 운림동 700,2.91E+11,광주광역시 동구 동산길,14,2,2.91E+24,,광주광역시 동구 동산길 14-2,501834,61494,,1,,126.94634,35.13074767
23420874,화이트치과의원,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911052500,충장동,2911010700,장동,2.91E+18,1,대지,1,8,광주광역시 동구 장동 1-8,2.91E+11,광주광역시 동구 동계천로,74,,2.91E+24,,광주광역시 동구 동계천로 74,501060,61431,,3,,126.9192326,35.15279138
24540773,동양약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911052500,충장동,2911010700,장동,2.91E+18,1,대지,1,8,광주광역시 동구 장동 1-8,2.91E+11,광주광역시 동구 동계천로,74,,2.91E+24,,광주광역시 동구 동계천로 74,501060,61431,,,,126.9192326,35.15279138
21342801,한빛치과의원,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911065500,서남동,2911010700,장동,2.91E+18,1,대지,102,4,광주광역시 동구 장동 102-4,2.91E+11,광주광역시 동구 제봉로,106,,2.91E+24,,광주광역시 동구 제봉로 106,501060,61465,,,,126.9221418,35.14774246
21204114,서석약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911065500,서남동,2911010700,장동,2.91E+18,1,대지,103,1,광주광역시 동구 장동 103-1,2.91E+11,광주광역시 동구 제봉로,104,,2.91E+24,,광주광역시 동구 제봉로 104,501060,61465,,,,126.9221539,35.14765243
21249737,중화한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911052500,충장동,2911010700,장동,2.91E+18,1,대지,17,4,광주광역시 동구 장동 17-4,2.91E+11,광주광역시 동구 동계천로,78,,2.91E+24,중화한의원,광주광역시 동구 동계천로 78,501060,61431,,1,,126.9196402,35.15267784
21598762,회생당한약방,,S,의료,S02,약국/한약방,S02A02,한약방,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911052500,충장동,2911010700,장동,2.91E+18,1,대지,5,1,광주광역시 동구 장동 5-1,2.91E+11,광주광역시 동구 중앙로,228,1,2.91E+24,,광주광역시 동구 중앙로 228-1,501060,61431,,1,,126.9186318,35.1525787
28013813,기정치과기공소,,S,의료,S03,유사의료업,S03B06,치과기공소,C27192,정형외과용 및 신체보정용 기기 제조업,29,광주광역시,29110,동구,2911052500,충장동,2911010700,장동,2.91E+18,1,대지,58,67,광주광역시 동구 장동 58-67,2.91E+11,광주광역시 동구 동명로,8,,2.91E+24,,광주광역시 동구 동명로 8,501060,61436,,3,,126.9229359,35.14993991
28152419,광주치과기공소,,S,의료,S03,유사의료업,S03B06,치과기공소,C27192,정형외과용 및 신체보정용 기기 제조업,29,광주광역시,29110,동구,2911052500,충장동,2911010700,장동,2.91E+18,1,대지,58,85,광주광역시 동구 장동 58-85,2.91E+11,광주광역시 동구 동명로,12,,2.91E+24,,광주광역시 동구 동명로 12,501060,61436,,5,,126.9230881,35.15004943
21184587,민한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911052500,충장동,2911010700,장동,2.91E+18,1,대지,91,4,광주광역시 동구 장동 91-4,2.91E+11,광주광역시 동구 장동로,2,1,2.91E+24,,광주광역시 동구 장동로 2-1,501060,61465,,,,126.9224738,35.14919666
21735719,미소필한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911063000,지산2동,2911011100,지산동,2.91E+18,1,대지,249,4,광주광역시 동구 지산동 249-4,2.91E+11,광주광역시 동구 밤실로,26,1,2.91E+24,,광주광역시 동구 밤실로 26-1,501150,61443,,,,126.9371801,35.15002062
21182237,그린가정의학과의원,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911063000,지산2동,2911011100,지산동,2.91E+18,1,대지,249,4,광주광역시 동구 지산동 249-4,2.91E+11,광주광역시 동구 밤실로,26,1,2.91E+24,,광주광역시 동구 밤실로 26-1,501150,61443,,,,126.9371801,35.15002062
12587479,광주법원종합청사부속의원,,S,의료,S01,병원,S01B99,기타병원,,,29,광주광역시,29110,동구,2911063000,지산2동,2911011100,지산동,2.91E+18,1,대지,342,1,광주광역시 동구 지산동 342-1,2.91E+11,광주광역시 동구 준법로,7,12,2.91E+24,광주지방고등검찰청법원,광주광역시 동구 준법로 7-12,501707,61441,,2,,126.9347289,35.15115288
27585937,한우리치과의원,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911062000,지산1동,2911011100,지산동,2.91E+18,1,대지,443,28,광주광역시 동구 지산동 443-28,2.91E+11,광주광역시 동구 지산로,49,,2.91E+24,,광주광역시 동구 지산로 49,501150,61445,,,,126.9324627,35.14820341
15925847,한독치과의원,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911062000,지산1동,2911011100,지산동,2.91E+18,1,대지,443,28,광주광역시 동구 지산동 443-28,2.91E+11,광주광역시 동구 지산로,49,,2.91E+24,,광주광역시 동구 지산로 49,501838,61445,,,,126.9324627,35.14820341
15831030,지산치과,,S,의료,S01,병원,S01B04,치과의원,Q86202,치과 의원,29,광주광역시,29110,동구,2911062000,지산1동,2911011100,지산동,2.91E+18,1,대지,462,10,광주광역시 동구 지산동 462-10,2.91E+11,광주광역시 동구 지산로,41,3,2.91E+24,,광주광역시 동구 지산로 41-3,501151,61448,,,,126.931801,35.14761167
12589119,민솔내과의원,,S,의료,S01,병원,S01B07,내과/외과,Q86201,일반 의원,29,광주광역시,29110,동구,2911062000,지산1동,2911011100,지산동,2.91E+18,1,대지,715,27,광주광역시 동구 지산동 715-27,2.91E+11,광주광역시 동구 지산로,73,,2.91E+24,,광주광역시 동구 지산로 73,501838,61445,,1,,126.9328864,35.15021724
12589990,길약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911062000,지산1동,2911011100,지산동,2.91E+18,1,대지,715,27,광주광역시 동구 지산동 715-27,2.91E+11,광주광역시 동구 지산로,73,,2.91E+24,,광주광역시 동구 지산로 73,501838,61445,,1,,126.9328864,35.15021724
21312945,지산한의원,,S,의료,S01,병원,S01B06,한의원,Q86203,한의원,29,광주광역시,29110,동구,2911062000,지산1동,2911011100,지산동,2.91E+18,1,대지,719,36,광주광역시 동구 지산동 719-36,2.91E+11,광주광역시 동구 필문대로,215,,2.91E+24,,광주광역시 동구 필문대로 215,501150,61440,,1,,126.9308948,35.15145262
21491710,팜약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911052500,충장동,2911012700,충장로1가,2.91E+18,1,대지,19,,광주광역시 동구 충장로1가 19,2.91E+11,광주광역시 동구 서석로,41,1,2.91E+24,,광주광역시 동구 서석로 41-1,501011,61483,,1,,126.9179512,35.14678569
25534236,김기식치과,,S,의료,S01,병원,S01B03,치과병원,Q86103,치과 병원,29,광주광역시,29110,동구,2911052500,충장동,2911012700,충장로1가,2.91E+18,1,대지,19,,광주광역시 동구 충장로1가 19,2.91E+11,광주광역시 동구 서석로,41,1,2.91E+24,,광주광역시 동구 서석로 41-1,501011,61483,,4,,126.9179512,35.14678569
21229798,안세약국,,S,의료,S02,약국/한약방,S02A01,약국,G47811,의약품 및 의료용품 소매업,29,광주광역시,29110,동구,2911052500,충장동,2911012700,충장로1가,2.91E+18,1,대지,23,1,광주광역시 동구 충장로1가 23-1,2.91E+11,광주광역시 동구 충장로안길,43,1,2.91E+24,,광주광역시 동구 충장로안길 43-1,501011,61483,,1,,126.9176128,35.14664746
